,datetime,message,negativity,neutrality,positivity,compound,city,oblast
90,"09:36 AM, 02 Jan 2023","🤬Occupants plan to deport Ukrainian children from Luhansk region - Luhansk OVA Since October, the Russians have sent more than 350 million rubles for the examination of 100,000 children in the temporarily occupied territories. They bring in their doctors there to perform medical examinations so that they can have a reason to forcibly send a child to Russia for ""treatment. The children's return is delayed, forcing the parents to go to pick them up, after which the family is no longer allowed back because of ""martial law"" in the VOT. Also in Luhansk Oblast, filtering measures have once again been stepped up - the Russians are looking for correctors. There have been more and more cases where cell phones of civilians have been confiscated, so to speak, ""with no end in sight. Prices in Luhansk Oblast settlements are also increasing. For example, in Severodonetsk and Rubizhne, seized in 2022, groceries are twice as expensive as in Luhansk.",0.04,0.96,0.0,-0.6486,Luhansk,Luhansk
91,"09:37 AM, 02 Jan 2023",What is 600 people for mighty russia?,0.0,1.0,0.0,0.0,n/a,n/a
92,"09:39 AM, 02 Jan 2023","💥 Explosions are reported in the Ochakovskaya community of the Nikolaev region, as well as in Stanislav of the Kherson region. We are waiting for official information. An alert has been issued in Kherson and Zaporizhzhia regions. UPD: Alert cancellations by oblast 🇺🇦 Ukraine Now",0.0,0.863,0.137,0.6705,Zaporizhzhia,Zaporizhzhia
93,"09:39 AM, 02 Jan 2023",The farewell ceremony for Pope Benedict XVI began at St. Peter's Cathedral in the Vatican. 🇺🇦 Ukraine Now,0.0,1.0,0.0,0.0,n/a,n/a
94,"09:39 AM, 02 Jan 2023","Makiivka, what's going on there? Once again, the military officers will write - foolish chmobiks and this time they forgot to turn off their mobile phones 🤪 https://t.me/operativnoZSU",0.077,0.923,0.0,-0.2732,n/a,n/a
95,"09:39 AM, 02 Jan 2023",And day and night... https://t.me/operativnoZSU,0.0,1.0,0.0,0.0,n/a,n/a
96,"09:40 AM, 02 Jan 2023","It is necessary to restore access to key state registers in order to prevent theft of money, most of which is provided by Western partners, - the head of the ""Anti-Corruption Action Center"" Vitaliy Shabunin. In 2023, the entire Western world will be closely watching the fight against corruption in Ukraine, as 60% of the national budget is supported by allies. That is why opening key registers, information from which was the basis of all corruption investigations, is vital for exercising control over state budget expenditures. Read more about this in the material. 👉 Subscribe to ZN.UA",0.026,0.896,0.078,0.4939,n/a,n/a
97,"09:47 AM, 02 Jan 2023",💣 The Forum shopping mall is reported to be mined 🇺🇦 Lviv 24/7,0.0,1.0,0.0,0.0,Lviv,Dnipro-petrovsk
98,"09:48 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
99,"09:48 AM, 02 Jan 2023","A rocket fell on the roadway in the capital, with reports of casualties. ""Rescuers received a report of an explosion, and upon arrival found that a missile had fallen onto the roadway in a 9-story house and damaged balconies and windows on floors 3, 4 and 6,"" the State Emergency Service said in a statement. In particular, a 19-year-old boy with a cut foot was found in the apartment on the 8th floor. He was treated on the spot and then hospitalized.",0.126,0.874,0.0,-0.8442,n/a,n/a
100,"09:49 AM, 02 Jan 2023",Don't waste yourself so much. https://t.me/operativnoZSU,0.0,0.682,0.318,0.3252,n/a,n/a
101,"09:49 AM, 02 Jan 2023","Agent Gorkins came out of the New Year's binge, also howling about the ""Makeyevka spring"". He also noted that this is not the first time this kind of misfortune has happened (for some it's a misfortune, for others it's a pleasure), he also confirmed that in the same vocational school building there was a BC and a large accumulation of equipment nearby. Therefore, it is not surprising why such ruins remained, and not all of them are left. (yesterday's video from the scene and the remains of PTU-19) https://t.me/operativnoZSU",0.054,0.946,0.0,-0.5739,n/a,n/a
102,"09:50 AM, 02 Jan 2023","Since January 1, the old hryvnia began to change into bills and coins of the new type, according to the press service of the NBU National Bank from January 1, 2023 will gradually withdraw from circulation paper banknotes of face value of 5, 10, 20 and 100 hryvnia samples 2003-2007. Banknotes of 5 and 10 hryvnia denominations will be replaced by coins, and banknotes of 20 and 100 hryvnia - by new generation banknotes. 🇺🇦 Ukraine Now",0.0,0.969,0.031,0.34,n/a,n/a
103,"09:51 AM, 02 Jan 2023","""The number of dead and wounded is in the hundreds. All military equipment has also been destroyed,"" Strelkov's FSB about the Ukrainian Armed Forces' strike on the Russian Armed Forces base in Makiivka Preliminary information shows that at the moment of the hit 24 servicemen of 20th Special Forces detachment of Forces of Military Division of Russian Armed Forces, 20 servicemen of 360th Communications Training Regiment of Russian Interior Ministry (Regiment No. 5204) and 242 servicemen of 631 regional training center of Russian Armed Forces missile troops and artillery were inside the building. If there are survivors, there are not many of them. Girkin whines that this can happen again at any moment. UA Insider | Subscribe",0.087,0.881,0.032,-0.7783,Makiivka,Donetsk
104,"09:51 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
105,"09:55 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
106,"09:55 AM, 02 Jan 2023",Kyiv police received about 20 calls about fireworks launches in the capital on New Year holidays send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.88,0.12,0.3818,Kyiv,Kyiv
107,"09:58 AM, 02 Jan 2023","The vocational school in Makiivka, where shells flew in. Mobilized people were there.",0.0,1.0,0.0,0.0,n/a,n/a
108,"09:58 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
109,"09:58 AM, 02 Jan 2023","In the Brazilian city of Santos, they are preparing to say goodbye to the legendary footballer Pele. The coffin has already been delivered to the stadium of the club ""Santos"", where the ceremony of farewell to the football legend will be held. The funeral cortege was met by thousands of fans. The farewell ceremony will begin at 10 am local time, that is at 15:00 Kyiv time. 👉 Subscribe to ZN.UA",0.035,0.965,0.0,-0.3612,Kyiv,Kyiv
110,"09:59 AM, 02 Jan 2023","Subpoenas will continue to be handed out in public places, - head of the AFU Personnel Department This will be done until the men themselves begin to regularly come to the TCC and clarify the necessary data. Of all the men who are served with summonses, only 5% are conscripted, said Roman Gorbach. Send news 👉 @Kharkiv_Lifebot 👉",0.079,0.921,0.0,-0.6841,n/a,n/a
111,"10:00 AM, 02 Jan 2023","🎖 From January 1, Heroes of Ukraine and holders of orders will receive monthly cash payments On January 1, 2023, the Law of Ukraine came into force, which establishes monthly payments of financial assistance to people who have been awarded the title of Hero of Ukraine with the award of the Order of the Golden Star, Knights of the Order of Bohdan Khmelnytsky and Knights of the Order ""For Courage"". Monthly payment of financial assistance is introduced: ▪️ in the amount of three minimum wages established on January 1 of the calendar year - to persons who have been awarded the title of Hero of Ukraine with the award of the Order of the Golden Star (today it is UAH 20,100); ▪️in the amount of two minimum wages - knights of the Order of Bohdan Khmelnytsky of three degrees (UAH 13,400); ▪️in the amount of one minimum wage - to holders of the Order ""For Courage"" of three degrees (full holders) (UAH 6,700). ▪️In addition, a monthly payment of financial assistance is established in the amount of three to one (per month per family) of the minimum wage to family members of deceased or posthumously awarded persons who were awarded the title of Hero of Ukraine with the award of the Order of the Golden Star, Knights of the Order of Bohdan Khmelnytsky of three degrees (full knights) and holders of the Order ""For Courage"" of three degrees (full knights). https://t.me/operativnoZSU",0.0,0.842,0.158,0.9911,n/a,n/a
112,"10:05 AM, 02 Jan 2023",152-mm ammunition of Ukrainian production started to arrive at the frontline This conclusion was made by OSINT researchers from the Ukraine Weapons Tracker project after analyzing photos and videos of Ukrainian gunners. https://mil.in.ua/uk/news/152-mm-boyeprypasy-ukrayinskogo-vyrobnytstva-pochaly-nadhodyty-na-front/,0.083,0.917,0.0,-0.4404,n/a,n/a
113,"10:06 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
114,"10:10 AM, 02 Jan 2023","In our region the situation is quiet now, all the shahids are flying towards Kyiv, where they are actively being shot down in packs. We follow the situation in Kyiv here - https://t.me/+Pz7-AZhNANxhOGZi Send news to @niko9_bot 👉SIGN UP",0.0,0.941,0.059,0.3182,Kyiv,Kyiv
115,"10:10 AM, 02 Jan 2023","Departure of S-300 from Kalanchak, go to the shelter Send news @niko9_bot 👉SIGN UP",0.0,1.0,0.0,0.0,n/a,n/a
116,"10:10 AM, 02 Jan 2023","❗️ Right now the enemy is shelling the Ochakovskaya community, be careful Send news @niko9_bot 👉SUBSCRIBE",0.183,0.733,0.084,-0.4404,n/a,n/a
117,"10:10 AM, 02 Jan 2023","As of 9:30 am, the Vodokanal stopped the operation of all water supply pumping stations The reason is a technical problem with the power supply at the production units. Power engineers have already started repair work and are finding out how long it will take to restore power. After that, they will tell when they will tentatively supply water to the houses. Now, water is still being supplied, but with low pressure, perhaps in some places there is no water at all. send news @niko9_bot 👉SUBSCRIBE",0.125,0.857,0.017,-0.8381,n/a,n/a
118,"10:10 AM, 02 Jan 2023","Today, January 2, 255 units of public transport in Nikolaev went on city routes Trolleybuses -No. 2 - Mykolaiv-Passazhyrsky Railway Station - Naminiv microdistrict (with bank) -№4 - Namiv - Nikolaev-Gruzovoy railway station -No. 6 - Severny estate - 3 Voennaya str. -No. 7 - Namyv - Severny blvd. -No. 9 - Severny estate - Nikolaev-Passazhirsky Railway Station Streetcars -No.1 - Yacht Club - Sh. Balka -No.3 - CEZ - 10 Voennaya st. -№6 - Industrial Zone - Central Market Buses Namiv borough - Rocket Grove borough - Central Stadium - Balabanovka borough -Central Stadium - Balabanovka microdistrict -Plant ""Ocean"" - neighborhood Ternovka -Nikolskaya ul. 6 - PTF ""Vellam"" Private carriers № 2, 15, 21, 26, 29, 34, 43, 50, 62, 87, 17, 4, 47, 75, 56, 3, 23, 42, 86, 45, 89, 82, 18, 32, 53, 16, 31, 44, 13, 54. Approximate schedule of public transport: 6:30 - 22:00. Send news to @niko9_bot 👉SIGN UP",0.02,0.98,0.0,-0.3818,n/a,n/a
119,"10:10 AM, 02 Jan 2023",⚡️Vitaly Kim to us with good news Send news @niko9_bot 👉SIGN UP,0.0,0.791,0.209,0.4404,n/a,n/a
120,"10:10 AM, 02 Jan 2023","Except for the downing of drones, no explosions were heard in Mykolaiv region over the past day, no arrivals send news @niko9_bot 👉SUBSCRIBE",0.173,0.827,0.0,-0.5267,Mykolaiv,Mykolaiv
121,"10:10 AM, 02 Jan 2023","On the night of January 2, the Ukrainian Defense Forces shot down seven Shahed-136 kamikaze drones in the sky over Mykolaiv Region, which were used by Russian forces to attack Ukrainian territory. - OK SOUTH Send news to @niko9_bot 👉SUBSCRIBE",0.071,0.827,0.102,0.0857,Mykolaiv,Mykolaiv
122,"10:11 AM, 02 Jan 2023",Alarms in some areas https://t.me/operativnoZSU,0.344,0.656,0.0,-0.2732,n/a,n/a
123,"10:11 AM, 02 Jan 2023","How did you celebrate the New Year? Previously, this question would have had other associations and answers. Now many Ukrainians can answer: ""at the front"", ""to the sound of air defense"", ""far from home"". The New York Times showed how the 43rd Airborne Brigade celebrated 2023 in the direction of Kreminna-Svatove, where fierce battles are underway to liberate the key route, which is the main supply route for the Russian army in the northern part of the front. ""Today is an ordinary day for us. We have been working since the morning and we are waiting for the order to start shooting from the cannons and provide all the necessary assistance to our infantry on the ground in Kreminna"" - senior officer of the battery Skif. photo: Nicole Tung https://t.me/operativnoZSU",0.019,0.926,0.054,0.7003,n/a,n/a
124,"10:12 AM, 02 Jan 2023","Strelkov-Girkin reports hundreds of dead as a result of the strike on the Russian paramilitary unit in Makeyevka Complains that the orcs had the idea to place the BK in the same building, so the New Year salute was only brighter 🇺🇦Real War",0.237,0.713,0.05,-0.8658,n/a,n/a
125,"10:12 AM, 02 Jan 2023","Ukraine has probably managed to establish its own production of 152-mm shells, and they are already at the front. OSINT researchers from Ukraine Weapons Tracker came to this conclusion after analyzing several photos from the frontline. They were taken during the firing of a D-20 howitzer. The soldier signs the shell, and it is very similar to those already announced by Ukroboronprom. Judging by the characteristic chute, they are assembled from two milled parts. The ammunition has an index ""OF-25T"", which differs from the marking of Soviet shells ""OF-25"". In addition, the markings on the projectile charges indicate that they were manufactured in 2022. 🇺🇦Real War",0.101,0.899,0.0,-0.8834,n/a,n/a
126,"10:12 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
127,"10:12 AM, 02 Jan 2023","Bakhmut is Ukraine! It was, is and will be! 🇺🇦Real War",0.31,0.69,0.0,-0.6688,Bakhmut,Donetsk
128,"10:12 AM, 02 Jan 2023","In Melitopol, residents appealed to the occupiers 🇺🇦Real War",0.328,0.672,0.0,-0.5994,n/a,n/a
129,"10:12 AM, 02 Jan 2023","""Born with the shirt on."" An enemy bullet pierced through the helmet of an AFU soldier. 🇺🇦Real War",0.445,0.555,0.0,-0.9191,n/a,n/a
130,"10:12 AM, 02 Jan 2023","It is reported that Mikhail Gavrilyuk, better known as ""kozak Gavrilyuk,"" an MP of the 8th convocation and an activist of the Euromaidan, was killed in the battles for Bakhmut. The information requires confirmation. 🇺🇦 Ukraine Now",0.161,0.773,0.066,-0.6369,n/a,n/a
131,"10:12 AM, 02 Jan 2023","Taking control of Route R66 near Kremenna will severely undermine the Russian defense of the city, - British intelligence The British Defense Ministry believes that it is for the control of this highway that fighting is currently taking place. It is the key supply route for the northern section of the Russian positions. Intelligence noted that Ukrainian artillery has been preventing the use of this route since October, and if Ukraine is able to take control of it, the defense of Kremenna is likely to be severely undermined. 🇺🇦 Ukraine Now",0.138,0.76,0.103,-0.5574,n/a,n/a
132,"10:14 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
133,"10:14 AM, 02 Jan 2023","Serhiy Khrypun, a resident of Zaporizhzhia region, abducted in March, wrote a letter to his mother from Russia asking her to wait for him At the same time, relatives still do not know where the prisoner is being held. This was told to ZMINA by Serhiy's daughter Yulia Khrypun. Serhiy Khrypun, a resident of Orikhiv village, Zaporizhzhya region, was abducted by Russians on March 24. He worked as a security guard at the farm ""Ukrlan"" in the village of Nove. On that day, Serhiy was at work with his colleagues. ""We have not seen my father since February 22, that is, since he went to work in the village of Nove. After the beginning of the war, the Russians immediately occupied the village where the company was located. So he found himself under occupation without any documents"", - Yulia said. According to her, the relatives tried to take Serhiy Khrypun out of the occupied village for a month. But due to the lack of a passport, they did not want to let him through the Ukrainian checkpoint.",0.075,0.916,0.01,-0.8619,Zaporizhzhia,Zaporizhzhia
134,"10:14 AM, 02 Jan 2023","""The number of dead and wounded is in the hundreds. What is known about the shelling of a vocational school with Russian mobilized men in Makeyevka On the night of January 1, the Ukrainian army hit a vocational school building in occupied Makiivka, Donetsk region. The AFU Department of Strategic Communications reported 400 dead and 300 wounded, while information about hundreds of casualties was confirmed by former ""DNR Defense Minister"" Igor Girkin (Strelkov). According to pro-Russian telegram channels, the building housed mobilized men. Girkin also reported that military equipment had been destroyed. Read more on the website →",0.152,0.822,0.026,-0.9488,Donetsk,Donetsk
135,"10:17 AM, 02 Jan 2023","In Russia, the morning does not start with coffee) The Third Force",0.0,1.0,0.0,0.0,n/a,n/a
136,"10:19 AM, 02 Jan 2023",New Year presents from the Armed Forces of Ukraine were delivered not only to Makiivka. @antiitforce,0.0,1.0,0.0,0.0,n/a,n/a
137,"10:19 AM, 02 Jan 2023",A new legend @antiitforce,0.0,1.0,0.0,0.0,n/a,n/a
138,"10:19 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
139,"10:19 AM, 02 Jan 2023","At night, 39 ""Shaheds"", two ""Eagle-10"" and X-59 missile were shot down over Ukraine - Air Forces @antiitforce",0.0,1.0,0.0,0.0,n/a,n/a
140,"10:19 AM, 02 Jan 2023",All water supply pumping stations in Mykolaiv have stopped working The reason is a technical problem with power supply at production units. This was stated by Mayor Senkevych. @antiitforce,0.15,0.85,0.0,-0.5574,Mykolaiv,Mykolaiv
141,"10:20 AM, 02 Jan 2023",We'd have interceptions like this every day. @antiitforce,0.0,0.737,0.263,0.3612,n/a,n/a
142,"10:20 AM, 02 Jan 2023","Cemetery of mercenaries of PMC ""Wagner"" is growing in Kuban @antiitforce",0.0,0.855,0.145,0.1779,n/a,n/a
143,"10:20 AM, 02 Jan 2023","In the morning Russians shelled the city market in Beryslav, Kherson region. There are currently 5 wounded, 3 of them are in serious condition. @antiitforce",0.056,0.944,0.0,-0.0772,Kherson,Kherson
144,"10:22 AM, 02 Jan 2023","SBU detains Russian agent who collected intelligence for occupants in Lviv region SBU CI officers detained another enemy accomplice during a multi-stage special operation in western Ukraine. It was a resident of Donetsk region, who after the beginning of full-scale invasion passed information to the representative of terrorist organization. Since the beginning of the war he collected intelligence on the location and movement of the units of the Ukrainian Defence Forces in the Liman direction. Later, the traitor moved to Lviv region, where he continued his reconnaissance and subversive activities. Under the guise of an internally displaced person, he settled near one of the energy facilities. The man continued collecting information for the enemy special service. However, the SBU officers exposed the enemy's accomplice on attempts to covertly collect and transmit information through a ""liaison"" in the ranks of the ""DNR"" terrorist groups. The court imposed on him custody without bail as a measure of restraint. https://t.me/operativnoZSU",0.152,0.764,0.084,-0.9246,Lviv,Dnipro-petrovsk
145,"10:25 AM, 02 Jan 2023","In 2022, no matter what, we continued to write historical texts, although the focus, of course, was on the war. We told where the historical meme about the ""little victorious war"" came from, how red lipstick became a symbol of victory, and how wars affected humanity's eating habits and fashion. Only a select few, such as the British monarch Charles, were able to break through the endless military topics. Actually, this is what the text was about. Read it and 9 other best historical texts by Babel with archival photos that we wrote in 2022. And especially for those who do not want to read much after the holidays, we have prepared a bonus: bright historical cartoons-memes. Oh, and do not forget that we are creating the history of Ukraine right now together. @babel",0.108,0.761,0.132,0.3907,n/a,n/a
146,"10:25 AM, 02 Jan 2023","💥 Russian troops shelled the market in Beryslav (Kherson region). The head of the OVA Yaroslav Yanushevych reported five wounded. Three of them are in serious condition. Presumably, the fire was fired from a tank from the side of occupied Kakhovka. @babel",0.165,0.835,0.0,-0.743,n/a,n/a
147,"10:25 AM, 02 Jan 2023","Air defense forces shot down 44 kamikaze drones, Russians shelled Kherson, Ukrainian Armed Forces eliminated 760 more occupants. War, day 313: online ""Babel"" 🇺🇦In Ukrainian - https://baa.nu/0cMfnT 🇺🇸English - https://baa.nu/Rbz6eC BabelWar. Air defense forces shot down 44 kamikaze drones, Russians shelled Kherson, the Armed Forces eliminated another 760 occupiers. Day 313: online Read about the main events of January 2 in Babel online",0.065,0.888,0.047,-0.4902,n/a,n/a
148,"10:25 AM, 02 Jan 2023","🤬 Occupants shelled the territory of Kherson region 71 times yesterday. Kherson was under fire 30 times. One person was killed, four more civilians were injured. @babel",0.3,0.7,0.0,-0.8709,Kherson,Kherson
149,"10:25 AM, 02 Jan 2023","😁 Explosions were heard in the Russian city of Voronezh at night. Local publics wrote about the attack on the Baltimore airfield, where Russian Su-34 bombers are based. The authorities commented on the explosions only in the morning, saying that a Ukrainian reconnaissance drone was shot down in the sky. There were allegedly no casualties or damage. @babel",0.138,0.862,0.0,-0.8176,n/a,n/a
150,"10:25 AM, 02 Jan 2023","Every day of the war, we listened to the speeches and short addresses of President Volodymyr Zelenskyy to Ukrainians and the world. No leader has ever addressed the nation as often as he did. Zelenskyy's words inspired, made us cry, and gave us hope. Even ardent critics of the president often admit that his public speeches are not ashamed of, and his speechwriters are great. The former author of ""Studio Kvartal 95"", former deputy head of the President's Office Yuriy Kostyuk and former journalist Dmytro Lytvyn help Zelenskyy to write his addresses and speeches. The latter is more often engaged in evening addresses, Kostyuk specializes in large speeches on important dates and to international partners. ""Babel together with Yuriy Kostyuk selected 13 of Zelensky's best speeches for 2022. As a bonus, we tell you how the famous hashtag #bezvas appeared. @babel",0.067,0.739,0.194,0.9658,n/a,n/a
151,"10:25 AM, 02 Jan 2023","😔 One of the victims of the Russian missile attack on Kyiv on December 31 has died. The 46-year-old man was in intensive care in serious condition, the mayor said. @babel",0.268,0.649,0.083,-0.7269,Kyiv,Kyiv
152,"10:25 AM, 02 Jan 2023","Friends, once again - the explosions are planned, our sappers are working Regarding the alarm in neighboring Cherkasy - S-300 was launched from Kherson, Kyiv residents do not need to worry Channel about Kherson 👉🏻 HERE send news @novosti_kieva_bot 👉SUBSCRIBE",0.055,0.783,0.161,0.5583,Kherson,Kherson
153,"10:25 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
154,"10:30 AM, 02 Jan 2023","Map of air raid alerts. Data as of January 2, 12:15 (313th day of resistance). ❗️Stay in shelters! 👉 Subscribe to ZN.UA",0.0,1.0,0.0,0.0,n/a,n/a
155,"10:30 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
156,"10:30 AM, 02 Jan 2023","The enemy is trying to bypass Bakhmut from the south and north in the area of Klishchiyivka and Pidhorodne. Fierce fighting continues in the city and its outskirts. According to Russian social media, the ""Wagnerites"" are attacking in the direction of Klishchiyivka, as it opens the road to the Kostyantynivka-Bakhmut highway. And also in the direction of Pidhorodne, which covers the supply lines of Bakhmut from the north. 👉 Subscribe to ZN.UA",0.117,0.883,0.0,-0.8402,Bakhmut,Donetsk
157,"10:31 AM, 02 Jan 2023","It is likely that there could have been confusion, because on December 30 it became known about the death of Volodymyr Gavrilyuk from Vinnitsa, who had gone to the front from the first days of the full-scale invasion. Volodymyr was a true patriot, a good man, a loving husband and father. The editorial board of Ukraine Now extends its condolences to Volodymyr Gavrilyuk's family. 🇺🇦 Ukraine Now",0.081,0.771,0.148,0.6124,n/a,n/a
158,"10:31 AM, 02 Jan 2023",In a number of regions of Ukraine - air-raid alert. Explosions are reported in the Nikolayev region. Explosions are also reported in Cherkasy region. 🇺🇦 Ukraine Now,0.0,0.868,0.132,0.3612,Cherkasy,Cherkasy
159,"10:32 AM, 02 Jan 2023","Oleh Syniehubov spoke about the situation in Kharkiv Oblast during the national telethon ""United News"" 📌 New Year's Eve passed relatively calmly. No strikes on Kharkiv were recorded. There were also no violations of the curfew and the use of pyrotechnics. I thank the residents of Kharkiv region who consciously reacted to the necessary restrictions. 📌 The enemy continues to shell the border settlements of the region. On New Year's Eve, 3 people were wounded. Yesterday in Kupiansk a 77-year-old woman received light injuries and did not need hospitalization. In the town of Barvinkove, a 32-year-old man was injured. He was hospitalized in average condition. 📌 Heat supply has been fully restored in Kharkiv after the latest shelling. The situation with electricity supply is stable. In the first 2 days of the new year, there were no scheduled outages in the region. In the new year, we will continue to increase our defense capabilities and restore critical infrastructure and housing damaged by the enemy. https://t.me/operativnoZSU",0.148,0.752,0.1,-0.8722,Kharkiv,Kharkiv
160,"10:32 AM, 02 Jan 2023","54-year-old resident of Izium Ruslan Kramarenko, who served in the ""Kraken"" unit, died near Kupyansk on September 29",0.175,0.825,0.0,-0.5574,Izium,Kharkiv
161,"10:32 AM, 02 Jan 2023","It will also be possible to cancel the IDP status on the Diia portal ✅ The Ministry of Social Policy together with the Ministry of Digital Transformation launch a new convenient state service for Ukrainians. Previously, services for internally displaced persons were introduced in the Diia application, now the automatic cancellation of IDP status on the Diia portal is being tested. People who do not have a smartphone will also be able to use online services without queues and paperwork. If you were an internally displaced person and have returned home, sign up for the beta test of the cancellation of IDP status on the Diia portal. What do you need for this? ✅ have an IDP certificate in Diia, ✅ register at the link 👉🏻 https://t.me/diia_beta_bot That's all! Convenient and simple. The service is implemented thanks to the cooperation of the Ministry of Social Policy with the Ministry of Digital Transformation of Ukraine with the support of the ""Diia Support Project"", implemented by UNDP Ukraine / UNDP in Ukraine with the support of Sweden. 🇺🇦 ZOVA website 🇺🇦 | Facebook ZOVA 🇺🇦 | YouTube ZOVA",0.011,0.929,0.061,0.8516,n/a,n/a
162,"10:33 AM, 02 Jan 2023","The situation in the energy sector after the night attack by Russians is now under control But in most regions, limits on consumption in the evening will be introduced. This was reported by Ukrenergo.",0.058,0.899,0.044,-0.128,n/a,n/a
163,"10:35 AM, 02 Jan 2023","SBU detains Russian agent who collected intelligence for occupants in Lviv region SBU CI officers detained another enemy accomplice during a multi-stage special operation in western Ukraine. It was a resident of Donetsk region, who after the beginning of full-scale invasion passed information to the representative of terrorist organization. Since the beginning of the war he collected intelligence on the location and movement of the units of the Ukrainian Defence Forces in the Liman direction. Later, the traitor moved to Lviv region, where he continued his reconnaissance and subversive activities. Under the guise of an internally displaced person, he settled near one of the energy facilities. The man continued collecting information for the enemy special service. However, the SBU officers exposed the enemy's accomplice on attempts to covertly collect and transfer information through a ""liaison"" in the ranks of the ""DNR"" terrorist groups. During the operative actions, the SBU officers seized a mobile phone with correspondence with the enemy. Based on the collected evidence, the SBU investigators served him a notice of suspicion of committing the crime. The court imposed on him a measure of restraint in the form of detention without the right to be released on bail. The special operation was conducted by the SBU officers in Lviv region under the procedural supervision of the Regional Prosecutor's Office.",0.157,0.767,0.076,-0.9702,Lviv,Dnipro-petrovsk
164,"10:38 AM, 02 Jan 2023",There is active fighting for the city near Bakhmut. The Russians are advancing from the north and south. They are striking in the direction of Kleshcheyevka (the Konstantinovka-Bakhmut road opens up) and also in the direction of Podgorny.,0.061,0.874,0.066,0.0516,n/a,n/a
165,"10:38 AM, 02 Jan 2023",This is how mopeds are knocked down in the capital through mobile mobile groups with beams.,0.0,1.0,0.0,0.0,n/a,n/a
166,"10:40 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
167,"10:40 AM, 02 Jan 2023","SBU detains agent who collected intelligence for occupants in Lviv region. It was a resident of Donetsk region, who first collected information on the movement of the Defense Forces units in the Liman direction, and later went to the west of Ukraine as an IDP. The man settled near one of the energy facilities in Lviv region and collected intelligence information for the enemy. ""In the course of operational measures, a mobile phone with correspondence with the enemy was found on the offender's person. Based on the collected evidence, the SBU investigators served him a notice of suspicion of committing the crime."" 👉 Subscribe to ZN.UA",0.084,0.82,0.097,-0.128,Lviv,Dnipro-petrovsk
168,"10:43 AM, 02 Jan 2023","""Ukraine and Russia will conclude a truce this summer,"" forecast by former NATO General Hans-Lothar Domröse He believes that: ▪️Ukraine and Russia will launch new offensives in the coming months to try to achieve their military goals; ▪▪️but there will be a cease-fire in early summer, as both sides will realize by then that further hostilities are pointless because they do not lead to the capture of new territory; ▪️this will be the moment for negotiations and ""there will be only the possibility of an agreement that suits both sides."" ▪️then Zelensky may refuse to immediately return Crimea and other territories seized by Russia; ▪️ the parties could agree to a 50-year transitional period, as was the case with the return of Hong Kong to Chinese control. Recall that the official position of Ukraine has been repeatedly voiced: no truce until the borders of 1991, including Crimea. Insider UA | Subscribe",0.059,0.888,0.053,0.0258,n/a,Crimea
169,"10:43 AM, 02 Jan 2023","In Transcarpathia, while checking the trunk of a car they found 12 rum Now you've seen everything. Insider UA | Subscribe",0.0,1.0,0.0,0.0,n/a,n/a
170,"10:43 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
171,"10:43 AM, 02 Jan 2023","Yakuts need to drink a lot of boyara on New Year's holidays to keep warm. It's a paradox, they tried to leave us in the dark and cold for the New Year, but it turned out the opposite. https://t.me/operativnoZSU",0.06,0.856,0.084,0.2382,n/a,n/a
172,"10:43 AM, 02 Jan 2023","Military units and subunits of the Naval Infantry Command of the Armed Forces of Ukraine, which are part of the groupings, continued to perform tasks to repel the full-scale armed aggression of the Russian Federation. Yesterday, on January 1, the marines destroyed 1 MTLB and 11 occupants. Artillery military units and units of the Naval Infantry Command of the Armed Forces of Ukraine struck at the invaders, killing 5 Russian servicemen. Final enemy losses are being specified. Glory to Ukraine! https://t.me/operativnoZSU",0.195,0.768,0.037,-0.9299,n/a,n/a
173,"10:43 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
174,"10:48 AM, 02 Jan 2023","🔪 Stabbed an acquaintance with a knife: the police detained the attacker On January 2, around 02.00, the police received a report that a 32-year-old resident of a village in Lviv district had been stabbed. He was hospitalized. As the police found out, that evening the victim had come to visit his family. While drinking alcohol, he had a conflict with another guest, during which the 53-year-old attacker stabbed him in the heart area. Investigators opened a criminal proceeding over the incident under Part 1 of Article 121 (Intentional grievous bodily harm) of the Criminal Code. The sanction of the article provides for punishment in the form of imprisonment for a term of five to eight years. 🇺🇦 Lviv 24/7",0.268,0.732,0.0,-0.9874,Lviv,Dnipro-petrovsk
