2023-01-01 07:06:00,"On New Year&#39;s Eve, air defense systems destroyed 45 Iranian drones  13 &#34;shahids&#34; shot down in 2022 and 32 already in 2023.  submit news @niko9_bot 👉SIGN UP ",-1
2023-01-01 07:06:00,"Information about hostile attacks in Mykolaiv region over the last day, as of 08:30 January 1  According to the information of the &#34;South&#34; air command, yesterday, December 31, from 22:00 to 23:30, seven enemy kamikaze drones &#34;Shahed-136&#34; were destroyed by the air defense forces over Mykolaiv region.  ▫️Mykolaiv:  Yesterday, December 31, at 14:00, Mykolaiv came under enemy rocket fire. Two residential buildings were destroyed, 12 more residential buildings and three educational institutions were damaged. There was also a fire on the territory of a garage cooperative. About 20 garages were damaged. The fire was promptly eliminated by rescuers. Seven people were injured as a result of the shelling.  Mykolaiv district:  Yesterday, on December 31, at 23:34 and today, on January 1, from 04:10, the enemy struck the port area and the settlement of Ochakivska community. Residential and multi-storey buildings, an enterprise were partially destroyed and damaged, four fires were recorded. The consequences of the shelling are being clarified. There were no casualties.  Also in the morning, on January 1, at 04:50, a settlement of Kutsurub community came under enemy fire. A residential building was damaged. There were no casualties.  In Pervomaisky, Bashtansky and Voznesensky districts, the day and night were relatively calm.  send news @niko9_bot 👉SUBSCRIBE ",-7
2023-01-01 07:09:00,"&#34;We will continue to stand by Ukraine&#34; - the head of the European Parliament Roberta Metsola recorded a New Year&#39;s address  &#34;In 2023, we must redouble our efforts to defend our values. Most importantly, we will continue to support Ukraine - for peace and freedom, peace and dignity, peace and security,&#34; said Metsola.  🇺🇦 Ukraine Now ",4
2023-01-01 07:09:00,"Briefly about the situation in Kharkiv region  Kupyansk, Vovchansk and other settlements of Kupyansk, Chuhuiv and Kharkiv districts were under fire.  In Kupyansk, as a result of enemy shelling, outbuildings were damaged and large-scale fires broke out.  Ukrainian Defense Forces are fighting with the enemy on the contact line, inflicting new losses on the occupants every day.  Send news 👉 @Kharkiv_Lifebot  👉 ",-5
2023-01-01 07:12:00,"According to preliminary information, there were no casualties as a result of the night attack of drones on Kyiv, - the head of the OVA Oleksiy Kuleba.  &#34;At night, the Kyiv region repelled an attack by shahid drones. The terrorist country aimed at energy infrastructure facilities. Almost three dozen drones were launched in the region. Preliminary, no casualties. There is damage to the infrastructure,&#34; - the official said.  👉 Subscribe to ZN.UA ",-5
2023-01-01 07:15:00,💪🇺🇦45 strike UAVs destroyed over Ukraine on New Year&#39;s Eve!  13 in 2022 and 32 in 2023. It did not work to spoil the holiday for Ukrainians! ,-1
2023-01-01 07:15:00,"⚔️ The 312th day of the Russian large-scale invasion has begun.  💪 Last 24 hours, Ukrainian defenders repelled attacks of Russian invaders near nine settlements: Stelmakhivka, Razdadka and Belogorivka in Luhansk region and Soledar, Bakhmutskoye, Bakhmut, Ozaryanivka, Marinka and Pobeda in Donetsk region.  😡The enemy launched 31 missile and 12 air strikes and carried out over 70 shelling attacks from MLRS: the infrastructure of Chernihiv, Sumy, Kyiv, Khmelnytskyi, Donetsk, Zaporizhia, Mykolaiv and Kherson regions was affected,&#34; the AFU General Staff said in a morning report. ",-3
2023-01-01 07:21:00,Vinnytsia police detained a local 45-year-old man who was launching fireworks on New Year&#39;s Eve. Now he faces up to 5 years in prison.  @babel ,0
2023-01-01 07:21:00,"Explosion in Kabul this morning leaves dead and wounded - Al Jazeera.  The explosion occurred near the military airport. Currently, 10 dead and eight injured people are known. Rescuers are still working at the scene.  The cause of the explosion and other details are not reported at the moment.  👉 Subscribe to ZN.UA ",-2
2023-01-01 07:21:00,The head of the National Police of Kyiv region showed the wreckage of a kamikaze drone that flew over Kyiv at night. Russians left a &#34;greeting&#34; on it. Its fragments fell on a sports ground.  @babel ,-1
2023-01-01 07:24:00,"Within half an hour, the police found a man who was launching fireworks on New Year&#39;s Eve  On January 1, the police of Vinnytsia region identified and delivered to the police unit a resident of Vinnytsia, who was launching pyrotechnics around 00.30. The investigation is underway.  On January 1, around 00.30, the police received a report of violation of the ban on the use of fireworks. According to the head of the Police Department No. 1 of the Vinnytsia District Police Department Yuriy Holub, the person involved in the offense was identified by the police with the help of witnesses. It was a 45-year-old resident of Vinnytsia.  https://t.me/operativnoZSU ",-1
2023-01-01 07:24:00,muscovy continues 🔥🔥🔥  https://t.me/operativnoZSU ,0
2023-01-01 07:24:00,"At night, Kyiv region repelled an attack by shahid drones. The terrorist country was targeting energy infrastructure facilities. Almost three dozen drones were launched in the region.  Preliminary, no casualties. There is damage to the infrastructure. Emergency services were working at the crash sites all night.  Oleksiy Kuleba  https://t.me/operativnoZSU ",-4
2023-01-01 07:24:00,"Information about hostile attacks in Mykolaiv region over the last day, as of 08:30 January 1  According to the information of the &#34;South&#34; air command, yesterday, December 31, from 22:00 to 23:30, seven enemy kamikaze drones &#34;Shahed-136&#34; were destroyed by the air defense forces over Mykolaiv region.  ▫️Mykolaiv:  Yesterday, December 31, at 14:00, Mykolaiv came under enemy rocket fire. Two residential buildings were destroyed, 12 more residential buildings and three educational institutions were damaged. There was also a fire on the territory of a garage cooperative. About 20 garages were damaged. The fire was promptly eliminated by rescuers. Seven people were injured as a result of the shelling.  Mykolaiv district:  Yesterday, on December 31, at 23:34 and today, on January 1, from 04:10, the enemy struck the port area and the settlement of Ochakivska community. Residential and multi-storey buildings, an enterprise were partially destroyed and damaged, four fires were recorded. The consequences of the shelling are being clarified. There were no casualties.  Also in the morning, on January 1, at 04:50, a settlement of Kutsurub community came under enemy fire. A residential building was damaged. There were no casualties.  Vitaliy Kim  https://t.me/operativnoZSU ",-7
2023-01-01 07:24:00,The calendar year 2023 in Odesa and the region began with an air raid alarm. There was no shelling.  The enemy again began to disperse another fake offensive in the South of Ukraine. We adhere to information hygiene.  Serhiy Bratchuk  https://t.me/operativnoZSU ,-3
2023-01-01 07:24:00,Fighting for Nesterianka: &#34;Spaniard&#34; evacuated 40 wounded  https://t.me/operativnoZSU ,0
2023-01-01 07:24:00,"Trains on the &#34;red&#34; metro line run from &#34;Akademmistechko&#34; to &#34;Arsenalna&#34;  Foreign objects, similar, according to preliminary information, to rocket fragments, were found on the tracks of the open area. The explosive service is working.  We will inform you additionally about the resumption of traffic on the &#34;red&#34; line.  KSCA  https://t.me/operativnoZSU ",-1
2023-01-01 07:24:00,"It was in 2022 that the Volunteer Ukrainian Corps became a part of the Armed Forces to burn the Russian scum side by side with its army brothers. We are one step away from our common Victory and it is this faith and our confidence that make the occupiers shudder in horror, drop their weapons and run away.  https://t.me/operativnoZSU ",0
2023-01-01 07:35:00,"Good morning, Moscow🔥🔥🔥🔥  https://t.me/operativnoZSU ",0
2023-01-01 07:35:00,"⚡️Sumy region Situation at the border as of 09:30 January 1, 2023  ▪️Around midnight, on December 30, Russians fired mortars at the Seredyno-Budska community. There were 6 arrivals.  The rest of the night was without shelling.  Dmytro Zhyvytskyi/Sumy OVA  https://t.me/operativnoZSU ",0
2023-01-01 07:39:00,"Yesterday Nikolaev was shelled by 6 Iskander-type missiles according to the AFU, - head of the OVA Vitaly Kim  🇺🇦 Ukraine Now ",0
2023-01-01 07:41:00,"Forwarded from SOCIAL NEWS On New Year&#39;s Eve, air defense forces shot down 45 Shahed drones over Ukraine, the Air Force reported. ",-1
2023-01-01 07:43:00,"On New Year&#39;s Eve, the Ukrainian Armed Forces destroyed 45 &#34;shaheeds&#34; - the Air Forces of Ukraine.  👉Subscribe to ZN.UA ",0
2023-01-01 07:43:00,"That night, air defense forces shot down 45 Shahed drones.  13 of them were shot down in 2022, and 32 - in 2023.  @strichka_ua - stay up to date ",0
2023-01-01 07:43:00, ,0
2023-01-01 07:49:00,Traffic on the &#34;red&#34; subway line is limited in Kiev today - press service of the Kyiv City State Administration  On the tracks were found foreign objects that look like rocket fragments.  The movement of trains is from &#34;Akademgorodok&#34; to &#34;Arsenalnaya&#34;.  🇺🇦 Ukraine Now ,0
2023-01-01 07:50:00, ,0
2023-01-01 07:50:00,A restaurant from the &#34;Taras Bulba&#34; chain of Ukrainian cuisine restaurants is on fire in Moscow&#39;s Sadovoe Ring.  The fire covers 200 square meters and threatens to collapse the ceilings.  The cause of the fire is still unknown. The fire is assigned the first category of complexity. ,-1
2023-01-01 07:51:00,"Forwarded from SOCIAL NEWS On New Year&#39;s Eve, air defense forces shot down 45 Shahed drones over Ukraine, the Air Force reported. ",-1
2023-01-01 07:51:00,"On the New Year&#39;s Eve, Russians attacked Ukraine with missiles, and on New Year&#39;s Eve they attacked with drones, 140 defenders were rescued from captivity. The war. Day 312: online &#34;Babel&#34;  🇺🇦In Ukrainian - <a href=""https://baa.nu/t8nVmv"" rel=""noopener"">https://baa.nu/t8nVmv</a> 🇺🇸English - <a href=""https://baa.nu/0g3p7m"" rel=""noopener"">https://baa.nu/0g3p7m</a> ",0
2023-01-01 07:54:00,"In the center of Moscow, a three-story restaurant &#34;Taras Bulba&#34; is on fire.  Rosmedia writes that the building is almost entirely made of wood, so the floors have already started to collapse. The fire area is currently 180 square meters.  There is no information about the victims yet.   **The New Year does not cancel the tradition of &#34;fiery&#34; mornings, which is usual for Russians.  👉Subscribe to ZN.UA ",0
2023-01-01 07:55:00,🇺🇦 HAPPY NEW VICTORIOUS YEAR 2023!  One wish for everyone - Victory!  Our pilots have already &#34;congratulated&#34; the occupiers!  https://t.me/operativnoZSU ,0
2023-01-01 07:57:00,"⏳9:00 Minute of silence  🕯46-year-old Sergeant Ruslan Serhiienko died on May 27, 2022, during a reconnaissance mission near the city of Bakhmut, Donetsk region. A group of defenders came under enemy fire from Grad near the village of Pokrovske.  Ruslan was born in Baturyn, Chernihiv region. He studied at Baturyn secondary school of I-III levels. After school, he was drafted into the Armed Forces of Ukraine as a conscript. When he was demobilized, he returned to his hometown. He worked in the field of construction. He was interested in history, loved nature.  In March 2015, he volunteered to join the Armed Forces of Ukraine. He defended the eastern borders of our state, was wounded. Subsequently, he returned to civilian life and work.  On the first day of the full-scale war, February 24, 2022, Ruslan rejoined the Armed Forces of Ukraine. As part of the 58th separate motorized infantry brigade named after Hetman Ivan Vyhovskyi, he participated in the defense of the Kyiv region. In May, their unit went to Donetsk region.  &#34;He was one of those people who appear and everything brightens around,&#34; said Maryna, the girlfriend of the deceased.  Ruslan was buried in his native Baturyn, Chernihiv region. The defender is survived by his son Matvii. ",1
2023-01-01 08:00:00, ,0
2023-01-01 08:00:00,"A restaurant from the &#34;Taras Bulba&#34; chain of Ukrainian restaurants is on fire in Moscow on Sadovoe Ring 🔥  The fire is burning on the territory of 200 square meters, and there is a threat of ceiling collapse. The cause of the fire is still unknown.  🇺🇦 Ukraine Now ",-2
2023-01-01 08:02:00,Police in the Kiev region publish a photo of the wreckage of the Geranium drone that was shot down tonight.  On the tail fins are &#34;congratulations&#34; on the New Year from the Russians. ,0
2023-01-01 08:02:00,❗️ Russians attacked Dnipropetrovsk region at night  The occupiers deliberately hit residential areas during the holiday hours with Grad and heavy artillery. At least 20 shells flew to Nikopol. One of them caused a fire in a nine-storey building. A 48-year-old woman received shrapnel-burn wounds to the eyes - she was taken to hospital.  Photos: Dnipropetrovska OVA ,-1
2023-01-01 08:02:00,"⚡️ On New Year&#39;s Eve, the Air Defense Forces shot down 45 Shahed  On the night of December 31, 2022 to January 1, 2023, the Russian occupiers attacked Ukraine with Iranian-made Shahed-131/136 kamikaze drones. ",0
2023-01-01 08:03:00,"At least such cotton: three-storey restaurant &#34;Taras Bulba&#34; is on fire in the center of Moscow  Roszmedia writes that the building is almost entirely made of wood, so the floors have already begun to collapse. The fire area is currently 180 square meters.  🇺🇦Real War ",0
2023-01-01 08:03:00,Kim said that racists shelled Mykolaiv from Iskandery at night  6 missiles were launched at residential buildings. 🤬  🇺🇦Real War ,-1
2023-01-01 08:03:00,💪 Air defense destroyed 45 Shahids on New Year&#39;s Eve  13 were shot down in 2022 and 32 - in 2023  🇺🇦Real War ,0
2023-01-01 08:03:00,Almost 30 shahids were launched in Kyiv region at night - Kuleba  🇺🇦Real Votsna ,0
2023-01-01 08:03:00, ,0
2023-01-01 08:04:00,"Russia in its present form will disappear as soon as Beijing and Washington realize the inability of the &#34;Great Russian&#34; leaders to cope with the vast expanses from the Baltic Sea to the Pacific Ocean, and the cost of administering them will be less or comparable to the risks of complete degradation and subsequent &#34;Somalization&#34; of the territories.  The heroic struggle of the Ukrainian political nation has become a factor that influenced the trajectory of global processes. How exactly? Read the forecast of Oleksandr Khara and Oleg Belokolos in the article &#34;Time of heroes: the future of Ukraine and the world and the end of Russia&#34;.  Read in Russian. Mirror Weekly | Mirror WeeklyThe time of heroes: the future of Ukraine and the world and the end of Russia About the decade of Ukraine ",-3
2023-01-01 08:05:00,"The past year was ruthless with events that shocked the entire civilized world. But we survived, showing our unity and strength of spirit. We survived, having written the glorious names of heroes in history.  The textbooks on the modern history of Ukraine will contain chapters on the heroic defense of Kyiv and Kharkiv, Chernihiv and Izyum, Avdiivka and Bakhmut. There will be unbreakable Mariupol, liberated Kherson, Zaporizhzhia and Mykolaiv... There will be our unity from west to east and from north to south.  We will remember everything. Because it is impossible to erase from memory the native faces from Bucha and Gostomel, Irpin and Borodyanka. We will remember in order not to repeat it. We will remember in order to live peacefully.  I believe that the New Year will bring us the long-awaited Victory and return of husbands and wives, brothers and sisters, sons and daughters to their homes. And all of them will return as heroes!  Ukraine was! Ukraine is! Ukraine will be! Glory to Ukraine! Together we will win!  Commander of the Joint Forces of the Armed Forces of Ukraine Lieutenant General Serhii NAIEV  https://t.me/operativnoZSU ",1
2023-01-01 08:05:00,"⚡️Generalized information of the night attack on the capital.  32 air targets were detected in the Kyiv area, all 32 were destroyed!  There is no information on casualties.  Water and heat supply in the capital is operating in normal mode.  07:20 An object similar to a rocket fragment was found on the second track of the metro station &#34;Hydropark&#34; of Svyatoshynsko-Brovarska line.  The movement of electric trains from the metro station &#34;Lisova&#34; to the station &#34;Dnipro&#34; is temporarily suspended. The explosive service of the Ministry of Internal Affairs is working at the scene.  KMVA  https://t.me/operativnoZSU ",-3
2023-01-01 08:07:00,"P.s. Yesterday Nikolaev was shelled by 6 Iskander-type missiles, according to the AFU. They must be so wooden to attack a residential sector with such missiles - Kim  Send news to @niko9_bot 👉SIGN UP ",-1
2023-01-01 08:07:00,Good news in the new year.  @antiitforce ,0
2023-01-01 08:13:00,"Forwarded from Kyiv city ❗️Details of the night UAV attack on Kyiv region:  ▪️Russians once again targeted energy infrastructure facilities.  ▪️In the Kyiv region, unfortunately, there is damage to the infrastructure.  ▪️32 air targets were detected in the Kyiv region, all 32 were destroyed.  ▪️This morning in the capital, an object similar to a rocket fragment was found on the second track of the &#34;Hydropark&#34; metro station of the Sviatoshynsko-Brovarska line. The movement of electric trains from the metro station &#34;Lesnaya&#34; to the station &#34;Dnipro&#34; is temporarily suspended. The explosive service is working at the scene. ",-4
2023-01-01 08:13:00,"💥 Even on New Year&#39;s Eve, the Russians continued firing in different parts of the front.  📍 In Volnovakha direction, Ugledar and the outskirts of the city came under fire without casualties.  📍On the Donetsk direction, there was shelling of the private sector of Kurakhovo, and after midnight the Russians shelled Avdeevka twice with Grads - no one was injured.  📍 In the Horlivka direction, Toretska was shelled - 8 houses were damaged, no casualties were reported.  📍 Also yesterday, a shell landed in Alekseevo-Druzhkivka of Druzhkivka community - the shell did not explode, no damage or casualties were reported. ",-1
2023-01-01 08:20:00,"In Izyum, it was possible to supply heat to 84 apartment buildings: after the de-occupation of the city, only 64 buildings were planned to be heated ",0
2023-01-01 08:36:00,Congratulations also go to our tankers!!!!  https://t.me/operativnoZSU ,0
2023-01-01 08:36:00,🇬🇧🇺🇦 The main New Year&#39;s fireworks in Britain: in blue and yellow colors and under &#34;Stephanie&#34;.  https://t.me/operativnoZSU ,0
2023-01-01 08:36:00,"Operational situation in Donetsk region as of the morning of January 1.  Even on New Year&#39;s Eve Russians continued shooting in different parts of the frontline.  In the Volnovakha sector, Vuhledar and the outskirts of the town came under fire - without casualties.  In the Donetsk sector private sector of Kurakhove was shelled yesterday, and after midnight Russian proxies shelled Avdiivka twice with Grad multiple rocket launchers - no one was injured.  In the Horlivka sector Toretsk came under fire - 8 houses were damaged, no casualties were reported.  Also, a shell landed in Oleksiyevo-Druzhkivka of Druzhkivka community yesterday - the shell did not explode, there were no destructions and no casualties, - Pavlo Kyrylenko/Donetsk OVA  https://t.me/operativnoZSU ",0
2023-01-01 08:50:00,"🤬 Russian troops shelled Kherson region 40 times yesterday. The Russian army shelled Kherson itself 18 times, hitting critical infrastructure, private and apartment buildings.  Yaroslav Yanushevych, the head of the OVA, reported three wounded, including a 13-year-old boy (in serious condition) and a 12-year-old girl.  @babel ",-1
2023-01-01 08:50:00,"From today, Croatia officially became a member of the Eurozone and joined the Schengen area. The euro becomes the official currency in the country, and there is no need to pass control to cross the land border.  @babel ",0
2023-01-01 08:50:00,"Top 10 victories in the field of human rights in 2022  2022 was a year of incredible challenges for every Ukrainian. It was a year when Russia&#39;s full-scale war dramatically deteriorated fundamental human rights in Ukraine.  However, civil society continues its work on its frontline, preserving human rights values that will undoubtedly be very important after Ukraine&#39;s victory in the war.  Therefore, ZMINA has collected the ten most notable positive changes in the field of human rights that occurred in 2022. ",5
2023-01-01 08:50:00, ,0
2023-01-01 08:50:00,"📍Kharkiv region. January 1  Yesterday, Russian occupants used mortars and artillery to strike at the civilian population of cities and villages of Kharkiv region.  ◾Kupiansk, Vovchansk and other settlements of Kupiansk, Chuhuiv and Kharkiv districts were under fire.  In Kupyansk, as a result of enemy shelling, outbuildings were damaged and large-scale fires broke out.  ▪️According to the Regional Emergency Medical Center, there were no casualties over the day.  🔶 Mine clearance works continue in the region. Over the past day, pyrotechnics of the SES defused 80 explosive devices.  On the contact line, the Ukrainian Defense Forces are fighting the enemy, inflicting new losses on the occupiers every day. Ukraine will win! 🇺🇦 ",-5
2023-01-01 08:54:00,Putin still does not understand that Ukrainians are made of iron - U.S. Ambassador to Ukraine about the night shelling  Brigitte Brink said that America is absolutely sure that Ukraine will win this year.  🇺🇦 Ukraine Now ,1
2023-01-01 09:01:00,"&#34;Kharkiv. Mutilated, but unconquered. You have proved to the enemy that being close geographically does not mean being close mentally. Kharkiv is a Ukrainian city. A hero city,&#34; President Volodymyr Zelenskyy said in his New Year&#39;s address to Ukrainians. These words were illustrated by footage of a graduation waltz on the ruins of school 134 and a history lesson for children in the subway, filmed by Suspilne Kharkiv correspondents. How the city managed to survive and what helps to hold on now - listen to the podcast &#34;Scarred&#34;, or read and watch on the website of Suspilne ",-1
2023-01-01 09:02:00, ,0
2023-01-01 09:02:00,"❗️ As of January 1, the circulation of the hryvnia ended in the &#34;DNR, LNR.  Now it is only possible to pay in rubles. ",0
2023-01-01 09:03:00,Ukrainian defenders of the sky also congratulated on the New Year in their own way  Some &#34;incendiary&#34; congratulations for the Russians were also not long in coming. 😏  🇺🇦 Real War ,1
2023-01-01 09:03:00,"From January 1, 2023, the NBU will start withdrawing from circulation paper banknotes of 5, 10, 20 and 100 hryvnia denominations of 2003-2007  They will be replaced with updated ones: 🔹 5 and 10 hryvnia coins of 2018 design; new generation 20 and 100 hryvnia banknotes.  🇺🇦Real War ",0
2023-01-01 09:03:00,At night in the center of Moscow they sang &#34;She hasn&#39;t died of Ukraine&#34; and danced to Serdyuchka  The Rasha publicity groups did not elaborate on the fate of the &#34;walkers.  🇺🇦Real War ,-1
2023-01-01 09:03:00, ,0
2023-01-01 09:03:00,&#34;Ukraine Never Dies&#34; - these were the songs sung by Russians in the center of Moscow yesterday  🇺🇦 Ukraine Now ,0
2023-01-01 09:06:00,Utilities workers are already eliminating the consequences of the shelling of the center of Donetsk ,0
2023-01-01 09:06:00,"From January 1, 2023, the NBU will start withdrawing from circulation paper banknotes of 5, 10, 20 and 100 hryvnia denominations of 2003-2007  They will be replaced with updated ones: 🔹 5 and 10 hryvnia coins of 2018 design; new generation 20 and 100 hryvnia banknotes.  send news @niko9_bot 👉SUBSCRIBE ",0
2023-01-01 09:07:00,"📲 What to do if the connection is lost?  🔹 Try to connect to another operator&#39;s network. 🔹 To do this, select the available network in the phone settings. 🔹 Try to connect to each operator in turn. 🔹 Check if there is a working landline phone nearby. 🔹 Check with your Internet provider whether it has additional batteries or other devices to power the network. 🔹 To find out the news, use a portable radio with batteries or a rechargeable battery. 🔹 Find out about the nearest institutions where there is a connection: points of invincibility, local authorities, post offices, fire and rescue units, police, ambulance stations. 🔹 Arrange a meeting place and time with family or friends in advance.  Be careful and watch out for others!  More information 👉 on the SES website and under the hashtag #безопастностьцивильных #безопастностьцивильных.  ℹ The video was created by Internews Ukraine within the framework of the project &#34;Safety of (Cy)Free&#34;, implemented with the support of HOVERLA / USAID project in Ukraine  SES of Ukraine ",3
2023-01-01 09:07:00,"❗️ On New Year&#39;s Eve, Russians left Kherson and neighboring settlements without electricity, - head of OVA  The occupiers hit a critical infrastructure facility. The city center, KhBK district, Bilozerka, Komyshany and other villages were left without electricity supply. ",-1
2023-01-01 09:07:00,"In Russia, from September 1, passengers of the upper shelves of long-distance trains will have the right to sit on the lower shelves during meals, - Russian media report....  The serfs have no rights))  https://t.me/operativnoZSU ",1
2023-01-01 09:07:00,"Combat medic with the call sign Shveps serves in the 25th Prince Askold Brigade of the National Guard of Ukraine. He saved the wounded in Bakhmut.  &#34;It is difficult, but stable there. They are advancing every day, we repel them. During the offensive the enemy used artillery, tanks and aircraft. It happened that we were sitting in the same landing with the Wagnerites, mostly former criminals. They stayed in that landing&#34;.  Our warriors already feel the enemy at the level of reflexes, and therefore every time they give a lightning-fast and explosive response!  &#34;Our military obligation is to protect Ukraine&#34;, - the hero emphasizes. We support and share this.  Let us protect Ukraine and move towards victory!  Source: National Guard of Ukraine. ",-1
2023-01-01 09:07:00,"Russian Federation suffers losses at the front, - General Staff  Over the past week, about 350 wounded servicemen of the invaders were delivered to the city hospital of Bilovodsk, Luhansk region.  ▪️ On December 30 last year, in Zaporizhzhia region, enemy losses amounted to 160 wounded occupants, 10 units of military equipment of various types were destroyed. Information about the liquidated invaders is currently being clarified. ",-4
2023-01-01 09:07:00, ,0
2023-01-01 09:07:00,🚇 Traffic on the &#34;red&#34; metro line from Akademmistechko station to Lisova station has been restored  The bomb squad removed a rocket fragment near Livoberezhna metro station. The tracks and contact network were not damaged.  KSCA  https://t.me/operativnoZSU ,0
2023-01-01 09:07:00,"Russian occupants shelled Kherson region 40 times in one day  Due to Russian shelling, 3 people were wounded. Among the wounded 2 are children: 13-year-old boy is in serious condition, 12-year-old girl received moderate injuries. ",0
2023-01-01 09:07:00,"‼️Mykolaiv was fired upon by 6 Iskander missiles yesterday, - Head of OVA Vitaliy Kim  According to him, the Russians attacked the residential sector with missiles. ",0
2023-01-01 09:07:00,"🔥More than 700 liquidated occupants per day! The total combat losses of the enemy from 24.02.22 to 01.01.23 approximately amounted to:  personnel - about 106720 (+760) people were eliminated, tanks - 3031 (+2), armored combat vehicles - 6084 (+9), artillery systems - 2021 (+5), MLRS - 423, air defense systems - 213, aircraft - 283, helicopters - 269, UAVs of tactical level - 1792 (+46), cruise missiles - 723 (+12), ships / boats - 16, motor vehicles and tankers - 4720 (+13), special equipment - 181 (+1). ",-2
2023-01-01 09:09:00,"We have already passed the worst, the probability of a complete blackout in Ukraine after the Russian attacks is extremely low - the head of Ukrenergo Kudritsky  &#34;The dynamics of these attacks and the effect of the attacks show that the Russians have less and less ability to damage our energy system,&#34; he added.  Insider UA | Subscribe ",-4
2023-01-01 09:09:00,"🇺🇦🇬🇧 Fireworks in support of Ukraine were launched in London on New Year&#39;s Eve.  The main festive fireworks in the UK were painted in blue and yellow colors, and the accompaniment to its launch was the composition of the KALUSH Orchestra &#34;Stefania&#34;.  Video: BBC  👉 Subscribe to ZN.UA ",2
2023-01-01 09:09:00,"Croatia officially became a member of the eurozone and joined the Schengen area.  The official currency in the country from today is the euro, which will gradually replace the Croatian kuna until July 31, 2023.  From now on, residents of the EU Schengen area do not need to pass border control when entering Croatia.  👉 Subscribe to ZN.UA ",0
2023-01-01 09:09:00,"The head of the National Police of Kyiv region Andrii Nebytov showed the wreckage of the enemy drone, which the air defense forces destroyed at night over the capital.  The Russians cynically left an inscription with New Year&#39;s &#34;greetings&#34; on it, but the &#34;shahed&#34; did not achieve its goal.  The wreckage of the drone fell on a children&#39;s sports ground.  👉Subscribe to ZN.UA ",-2
2023-01-01 09:09:00, ,0
2023-01-01 09:09:00,New Year&#39;s fireworks in London in blue and yellow colors and under Stephanie.  Happy New Year!  @strichka_ua - stay up to date ,0
2023-01-01 09:13:00,"The girl (22 years old), who was hospitalized in an extremely serious condition yesterday after the shelling of Khmelnytskyi, died from her injuries,&#34; said the head of the Khmelnytskyi OVA Serhiy Gamaliy  🇺🇦 Ukraine Now ",-1
2023-01-01 09:17:00, ,0
2023-01-01 09:17:00,"The past day was difficult for power engineers. After the 11th massive missile attack on December 31, having failed to achieve its global goal of leaving Ukrainians without electricity for the New Year, the enemy almost immediately struck again. On New Year&#39;s Eve, Ukraine&#39;s energy system suffered its 13th massive drone attack. The air defense of the Air Force, in cooperation with the air defense of other components of the Ukrainian Defense Forces, destroyed a total of 45 attack UAVs.  Power engineers are doing everything possible to ensure that the New Year&#39;s holiday will be with light without restrictions. Additional volumes of electricity for household consumers are provided due to the conscious behavior of Ukrainian business and restrictions on the work of industry. Please do not forget about the need to consume electricity economically!  Ukrenergo  https://t.me/operativnoZSU ",-6
2023-01-01 09:19:00,"😔 A 22-year-old wounded woman, who was hospitalized after Russian missile strikes on December 31, died in Khmelnytskyi.  Then seven people were injured in the city. One man and two women were in serious condition.  @babel ",-1
2023-01-01 09:19:00,"🇺🇦 🇮🇱 Axios writes that Zelensky allegedly had an unsuccessful phone conversation with Israeli Prime Minister Benjamin Netanyahu. He asked that Ukraine not vote for the UN General Assembly resolution on the Palestinian territories, and Zelensky in exchange wanted to hear the readiness of the new Israeli government to change the approach to providing air defense. Netanyahu did not say anything specific, so Ukraine did not participate in the vote at all. In Israel, they say privately that they are disappointed with this position of Ukraine.  @babel ",-2
2023-01-01 09:21:00,"&#34;Kharkiv. Mutilated, but unconquered. You have proved to the enemy that being close geographically does not mean being close mentally. Kharkiv is a Ukrainian city. A hero city,&#34; President Volodymyr Zelenskyy said in his New Year&#39;s address to Ukrainians. These words were illustrated by footage of a graduation waltz on the ruins of school 134 and a history lesson for children in the subway, filmed by Suspilne Kharkiv correspondents. How the city managed to survive and what helps to hold on now - listen to the podcast &#34;Scarred&#34;, or read and watch on the website of Suspilne ",-1
2023-01-01 09:21:00,"In Izyum, it was possible to supply heat to 84 apartment buildings: after the de-occupation of the city, only 64 buildings were planned to be heated ",0
2023-01-01 09:21:00,The Armed Forces of Ukraine had a powerful last day of the year.  English version in comments.  🔗 Subscribe to the channel  👉 Support us on Pg&amp;gt;atreon ,1
2023-01-01 09:21:00,"🇩🇪⚡️⚡️The production of the RCH155 wheeled SAU for Ukraine has begun in Germany, - British manufacturer KMW advisor. ",0
2023-01-01 09:22:00, ,0
2023-01-01 09:22:00,🇺🇦❤️🩹 Heroes of Ukraine who returned from Russian captivity to their native land!  Another video of Ukrainian defenders who managed to return home appeared.🙌 ,0
2023-01-01 09:24:00,"Probability of blackout in Ukraine as a result of Russian missile attacks is assessed as low, - Head of Ukrenergo Volodymyr Kudrytskyi on air of telethon  &#34;I believe that we have already gone through the worst with these missile attacks, I really hope so. The dynamics of these attacks and the effect of the attacks show that the Russians have less and less ability to do damage to our energy system,&#34; Kudritsky said.  🇺🇦 Ukraine Now ",-5
2023-01-01 09:27:00,"On New Year&#39;s Eve, Ukraine&#39;s power system suffered 13 massive drone attacks, - Ukrenergo  Additional volumes of electricity for household consumers were provided due to the conscious behavior of Ukrainian business and restrictions on the work of industry. Ukrenergo calls for economical consumption of electricity. ",1
